geo,geo.type,geo.description,download.date,date,mdri,mdri.seas.adj
US-VA,State,VA,2019-12-15,2014-10-01,20,22.3221018159776
US-VA,State,VA,2019-12-15,2014-11-01,18,21.0595762031026
US-VA,State,VA,2019-12-15,2014-12-01,17,20.5356726565056
US-VA,State,VA,2019-12-15,2015-01-01,20,18.3569945575367
US-VA,State,VA,2019-12-15,2015-02-01,19,17.4221235001167
US-VA,State,VA,2019-12-15,2015-03-01,19,17.1278992478615
US-VA,State,VA,2019-12-15,2015-04-01,19,17.7765554104107
US-VA,State,VA,2019-12-15,2015-05-01,17,16.7868076230722
US-VA,State,VA,2019-12-15,2015-06-01,18,17.6468984274728
US-VA,State,VA,2019-12-15,2015-07-01,37,35.0187403242409
US-VA,State,VA,2019-12-15,2015-08-01,36,35.5632530679684
US-VA,State,VA,2019-12-15,2015-09-01,37,38.663510775473
US-VA,State,VA,2019-12-15,2015-10-01,29,32.3274201043961
US-VA,State,VA,2019-12-15,2015-11-01,26,30.3814164347575
US-VA,State,VA,2019-12-15,2015-12-01,29,34.9930133213424
US-VA,State,VA,2019-12-15,2016-01-01,38,34.8759960215194
US-VA,State,VA,2019-12-15,2016-02-01,37,33.9397788695011
US-VA,State,VA,2019-12-15,2016-03-01,38,34.3103309796349
US-VA,State,VA,2019-12-15,2016-04-01,38,35.5361067811368
US-VA,State,VA,2019-12-15,2016-05-01,38,37.4795700939301
US-VA,State,VA,2019-12-15,2016-06-01,30,29.4655039117922
US-VA,State,VA,2019-12-15,2016-07-01,40,37.8399591928161
US-VA,State,VA,2019-12-15,2016-08-01,38,37.5886939631693
US-VA,State,VA,2019-12-15,2016-09-01,33,34.5393756653013
US-VA,State,VA,2019-12-15,2016-10-01,29,32.2648544185546
US-VA,State,VA,2019-12-15,2016-11-01,32,37.3167911868451
US-VA,State,VA,2019-12-15,2016-12-01,29,34.9634687401264
US-VA,State,VA,2019-12-15,2017-01-01,37,33.9557982488227
US-VA,State,VA,2019-12-15,2017-02-01,36,33.0238308314123
US-VA,State,VA,2019-12-15,2017-03-01,35,31.6402400031415
US-VA,State,VA,2019-12-15,2017-04-01,37,34.5990507582852
US-VA,State,VA,2019-12-15,2017-05-01,37,36.4778765234096
US-VA,State,VA,2019-12-15,2017-06-01,35,34.3990890099606
US-VA,State,VA,2019-12-15,2017-07-01,37,35.013242490146
US-VA,State,VA,2019-12-15,2017-08-01,33,32.7069901658048
US-VA,State,VA,2019-12-15,2017-09-01,31,32.5040939238181
US-VA,State,VA,2019-12-15,2017-10-01,35,38.8493244841623
US-VA,State,VA,2019-12-15,2017-11-01,32,37.2545097846649
US-VA,State,VA,2019-12-15,2017-12-01,32,38.5656742234314
US-VA,State,VA,2019-12-15,2018-01-01,40,36.7033455282726
US-VA,State,VA,2019-12-15,2018-02-01,40,36.6779732458881
US-VA,State,VA,2019-12-15,2018-03-01,37,33.4529742959025
US-VA,State,VA,2019-12-15,2018-04-01,39,36.4743042382154
US-VA,State,VA,2019-12-15,2018-05-01,33,32.5385845725401
US-VA,State,VA,2019-12-15,2018-06-01,31,30.4581962658389
US-VA,State,VA,2019-12-15,2018-07-01,32,30.2934347489769
US-VA,State,VA,2019-12-15,2018-08-01,29,28.7789543138574
US-VA,State,VA,2019-12-15,2018-09-01,27,28.3344071368371
US-VA,State,VA,2019-12-15,2018-10-01,25,27.6948036931263
US-VA,State,VA,2019-12-15,2018-11-01,27,31.4208762597822
US-VA,State,VA,2019-12-15,2018-12-01,22,26.5254660227417
US-VA,State,VA,2019-12-15,2019-01-01,29,26.6198588771705
US-VA,State,VA,2019-12-15,2019-02-01,29,26.5947656507479
US-VA,State,VA,2019-12-15,2019-03-01,30,27.1243547805693
US-VA,State,VA,2019-12-15,2019-04-01,26,24.3336142291712
US-VA,State,VA,2019-12-15,2019-05-01,26,25.6429692052938
US-VA,State,VA,2019-12-15,2019-06-01,28,27.4938049046766
US-VA,State,VA,2019-12-15,2019-07-01,27,25.5605409731088
US-VA,State,VA,2019-12-15,2019-08-01,25,24.817976283752
US-VA,State,VA,2019-12-15,2019-09-01,24,25.1859978768116
US-VA,State,VA,2019-12-15,2019-10-01,26,28.7558327675929
US-VA,State,VA,2019-12-15,2019-11-01,20,23.2798398235533
US-WA-819,City,Seattle,2019-12-15,2004-02-01,37,34.1042571120288
US-WA-819,City,Seattle,2019-12-15,2004-03-01,23,21.0033679686975
US-WA-819,City,Seattle,2019-12-15,2004-04-01,16,15.2534242396134
US-WA-819,City,Seattle,2019-12-15,2004-05-01,41,43.9186271906461
US-WA-819,City,Seattle,2019-12-15,2004-06-01,29,29.6092811482346
US-WA-819,City,Seattle,2019-12-15,2004-07-01,36,35.1597159284358
US-WA-819,City,Seattle,2019-12-15,2004-08-01,46,43.7856593721494
US-WA-819,City,Seattle,2019-12-15,2004-09-01,26,25.7657356824079
US-WA-819,City,Seattle,2019-12-15,2004-10-01,29,30.0131703986637
US-WA-819,City,Seattle,2019-12-15,2004-11-01,24,26.8435037557845
US-WA-819,City,Seattle,2019-12-15,2004-12-01,36,43.0048143316996
US-WA-819,City,Seattle,2019-12-15,2005-01-01,31,28.7800480591158
US-WA-819,City,Seattle,2019-12-15,2005-02-01,33,30.4174423703772
US-WA-819,City,Seattle,2019-12-15,2005-03-01,44,40.1790234829303
US-WA-819,City,Seattle,2019-12-15,2005-04-01,35,33.3668924833659
US-WA-819,City,Seattle,2019-12-15,2005-05-01,19,20.3529498397998
US-WA-819,City,Seattle,2019-12-15,2005-06-01,48,49.0084312176922
US-WA-819,City,Seattle,2019-12-15,2005-07-01,40,39.0667636158744
US-WA-819,City,Seattle,2019-12-15,2005-08-01,33,31.4122661720421
US-WA-819,City,Seattle,2019-12-15,2005-09-01,43,42.6118943446509
US-WA-819,City,Seattle,2019-12-15,2005-10-01,39,40.3623826638996
US-WA-819,City,Seattle,2019-12-15,2005-11-01,13,14.5399886808555
US-WA-819,City,Seattle,2019-12-15,2005-12-01,25,29.8650872656307
US-WA-819,City,Seattle,2019-12-15,2006-01-01,34,31.5647881565974
US-WA-819,City,Seattle,2019-12-15,2006-02-01,32,29.4955976595819
US-WA-819,City,Seattle,2019-12-15,2006-03-01,33,30.1334130801438
US-WA-819,City,Seattle,2019-12-15,2006-04-01,30,28.6001241421227
US-WA-819,City,Seattle,2019-12-15,2006-05-01,33,35.3494838016703
US-WA-819,City,Seattle,2019-12-15,2006-06-01,38,38.7993619374509
US-WA-819,City,Seattle,2019-12-15,2006-07-01,42,41.0211068044982
US-WA-819,City,Seattle,2019-12-15,2006-08-01,44,41.8841807345657
US-WA-819,City,Seattle,2019-12-15,2006-09-01,32,31.7110425102396
US-WA-819,City,Seattle,2019-12-15,2006-10-01,26,26.9083494410148
US-WA-819,City,Seattle,2019-12-15,2006-11-01,31,34.6716198785359
US-WA-819,City,Seattle,2019-12-15,2006-12-01,19,22.6976985717546
US-WA-819,City,Seattle,2019-12-15,2007-01-01,38,35.2776006367313
US-WA-819,City,Seattle,2019-12-15,2007-02-01,34,31.3385996922613
US-WA-819,City,Seattle,2019-12-15,2007-03-01,61,55.6992790656957
US-WA-819,City,Seattle,2019-12-15,2007-04-01,61,58.1528156022453
US-WA-819,City,Seattle,2019-12-15,2007-05-01,49,52.4878551903137
US-WA-819,City,Seattle,2019-12-15,2007-06-01,39,39.8219249592288
US-WA-819,City,Seattle,2019-12-15,2007-07-01,41,40.0459326324395
US-WA-819,City,Seattle,2019-12-15,2007-08-01,52,49.5016295769306
US-WA-819,City,Seattle,2019-12-15,2007-09-01,56,55.4942454466264
US-WA-819,City,Seattle,2019-12-15,2007-10-01,49,50.711551936034
US-WA-819,City,Seattle,2019-12-15,2007-11-01,62,69.3426752060377
US-WA-819,City,Seattle,2019-12-15,2007-12-01,45,53.756948804715
US-WA-819,City,Seattle,2019-12-15,2008-01-01,67,62.1994302288633
US-WA-819,City,Seattle,2019-12-15,2008-02-01,58,53.4591371405221
US-WA-819,City,Seattle,2019-12-15,2008-03-01,69,63.0022095434093
US-WA-819,City,Seattle,2019-12-15,2008-04-01,69,65.7789986720788
US-WA-819,City,Seattle,2019-12-15,2008-05-01,53,56.7717815481361
US-WA-819,City,Seattle,2019-12-15,2008-06-01,66,67.3925069209156
US-WA-819,City,Seattle,2019-12-15,2008-07-01,74,72.2797963504623
US-WA-819,City,Seattle,2019-12-15,2008-08-01,56,53.3115830828185
US-WA-819,City,Seattle,2019-12-15,2008-09-01,79,78.2868386786819
US-WA-819,City,Seattle,2019-12-15,2008-10-01,100,103.492208915061
US-WA-819,City,Seattle,2019-12-15,2008-11-01,65,72.6987330906476
US-WA-819,City,Seattle,2019-12-15,2008-12-01,70,83.6202888429838
US-WA-819,City,Seattle,2019-12-15,2009-01-01,75,69.6260986255849
US-WA-819,City,Seattle,2019-12-15,2009-02-01,100,92.1691881595644
US-WA-819,City,Seattle,2019-12-15,2009-03-01,77,70.3048771637092
US-WA-819,City,Seattle,2019-12-15,2009-04-01,72,68.6387845254007
US-WA-819,City,Seattle,2019-12-15,2009-05-01,61,65.3394773969457
US-WA-819,City,Seattle,2019-12-15,2009-06-01,63,64.3303860786436
US-WA-819,City,Seattle,2019-12-15,2009-07-01,61,59.5833023103734
US-WA-819,City,Seattle,2019-12-15,2009-08-01,71,67.5927788472771
US-WA-819,City,Seattle,2019-12-15,2009-09-01,65,64.4139024609889
US-WA-819,City,Seattle,2019-12-15,2009-10-01,40,41.397319919567
US-WA-819,City,Seattle,2019-12-15,2009-11-01,55,61.5151270596147
US-WA-819,City,Seattle,2019-12-15,2009-12-01,39,46.5877617536141
US-WA-819,City,Seattle,2019-12-15,2010-01-01,57,52.9155333533003
US-WA-819,City,Seattle,2019-12-15,2010-02-01,64,58.9881309312055
US-WA-819,City,Seattle,2019-12-15,2010-03-01,56,51.1293298628955
US-WA-819,City,Seattle,2019-12-15,2010-04-01,49,46.7122685835455
US-WA-819,City,Seattle,2019-12-15,2010-05-01,50,53.5553651822336
US-WA-819,City,Seattle,2019-12-15,2010-06-01,50,51.056688251617
US-WA-819,City,Seattle,2019-12-15,2010-07-01,55,53.7236232516825
US-WA-819,City,Seattle,2019-12-15,2010-08-01,57,54.2658273922014
US-WA-819,City,Seattle,2019-12-15,2010-09-01,67,66.397234292978
US-WA-819,City,Seattle,2019-12-15,2010-10-01,78,80.7245978800993
US-WA-819,City,Seattle,2019-12-15,2010-11-01,45,50.3314768191919
US-WA-819,City,Seattle,2019-12-15,2010-12-01,39,46.5864951253836
US-WA-819,City,Seattle,2019-12-15,2011-01-01,64,59.4135177210528
US-WA-819,City,Seattle,2019-12-15,2011-02-01,53,48.8498497595189
US-WA-819,City,Seattle,2019-12-15,2011-03-01,52,47.4756110802753
US-WA-819,City,Seattle,2019-12-15,2011-04-01,59,56.2446077045114
US-WA-819,City,Seattle,2019-12-15,2011-05-01,54,57.8381528278257
US-WA-819,City,Seattle,2019-12-15,2011-06-01,52,53.0996344592237
US-WA-819,City,Seattle,2019-12-15,2011-07-01,57,55.6782197070337
US-WA-819,City,Seattle,2019-12-15,2011-08-01,59,56.1712984854522
US-WA-819,City,Seattle,2019-12-15,2011-09-01,48,47.5698266583455
US-WA-819,City,Seattle,2019-12-15,2011-10-01,50,51.7476257203464
US-WA-819,City,Seattle,2019-12-15,2011-11-01,43,48.0951413552306
US-WA-819,City,Seattle,2019-12-15,2011-12-01,39,46.5845307652145
US-WA-819,City,Seattle,2019-12-15,2012-01-01,44,40.8466293070251
US-WA-819,City,Seattle,2019-12-15,2012-02-01,48,44.2413178555017
US-WA-819,City,Seattle,2019-12-15,2012-03-01,48,43.821666360938
US-WA-819,City,Seattle,2019-12-15,2012-04-01,36,34.3181796562004
US-WA-819,City,Seattle,2019-12-15,2012-05-01,34,36.4157108882868
US-WA-819,City,Seattle,2019-12-15,2012-06-01,37,37.7828700929385
US-WA-819,City,Seattle,2019-12-15,2012-07-01,38,37.1196506525986
US-WA-819,City,Seattle,2019-12-15,2012-08-01,34,32.3708772727633
US-WA-819,City,Seattle,2019-12-15,2012-09-01,36,35.6786067680989
US-WA-819,City,Seattle,2019-12-15,2012-10-01,36,37.2595066459585
US-WA-819,City,Seattle,2019-12-15,2012-11-01,29,32.4366663676242
US-WA-819,City,Seattle,2019-12-15,2012-12-01,26,31.0549862336797
US-WA-819,City,Seattle,2019-12-15,2013-01-01,39,36.2047189725556
US-WA-819,City,Seattle,2019-12-15,2013-02-01,35,32.2592822268362
US-WA-819,City,Seattle,2019-12-15,2013-03-01,39,35.6036372761143
US-WA-819,City,Seattle,2019-12-15,2013-04-01,37,35.2705789888998
US-WA-819,City,Seattle,2019-12-15,2013-05-01,34,36.4147730902892
US-WA-819,City,Seattle,2019-12-15,2013-06-01,27,27.5715702045933
US-WA-819,City,Seattle,2019-12-15,2013-07-01,27,26.3750841169083
US-WA-819,City,Seattle,2019-12-15,2013-08-01,26,24.7547444344315
US-WA-819,City,Seattle,2019-12-15,2013-09-01,24,23.7865167385804
US-WA-819,City,Seattle,2019-12-15,2013-10-01,18,18.6303833132651
US-WA-819,City,Seattle,2019-12-15,2013-11-01,19,21.2517602916953
US-WA-819,City,Seattle,2019-12-15,2013-12-01,24,28.6648156135819
US-WA-819,City,Seattle,2019-12-15,2014-01-01,24,22.2797977278467
US-WA-819,City,Seattle,2019-12-15,2014-02-01,25,23.0423694564482
US-WA-819,City,Seattle,2019-12-15,2014-03-01,30,27.3866539112069
US-WA-819,City,Seattle,2019-12-15,2014-04-01,28,26.690884907064
US-WA-819,City,Seattle,2019-12-15,2014-05-01,18,19.278152620348
US-WA-819,City,Seattle,2019-12-15,2014-06-01,22,22.4659153820072
US-WA-819,City,Seattle,2019-12-15,2014-07-01,22,21.4912261614565
US-WA-819,City,Seattle,2019-12-15,2014-08-01,18,17.1380999154798
US-WA-819,City,Seattle,2019-12-15,2014-09-01,18,17.8403216710109
US-WA-819,City,Seattle,2019-12-15,2014-10-01,16,16.5605085416301
US-WA-819,City,Seattle,2019-12-15,2014-11-01,20,22.3702239054332
US-WA-819,City,Seattle,2019-12-15,2014-12-01,17,20.3035560665182
US-WA-819,City,Seattle,2019-12-15,2015-01-01,24,22.2797744399426
US-WA-819,City,Seattle,2019-12-15,2015-02-01,19,17.5122124242257
US-WA-819,City,Seattle,2019-12-15,2015-03-01,24,21.9091262871274
US-WA-819,City,Seattle,2019-12-15,2015-04-01,23,21.924766820707
US-WA-819,City,Seattle,2019-12-15,2015-05-01,15,16.064803568633
US-WA-819,City,Seattle,2019-12-15,2015-06-01,18,18.381427440837
US-WA-819,City,Seattle,2019-12-15,2015-07-01,22,21.4917223002035
US-WA-819,City,Seattle,2019-12-15,2015-08-01,22,20.9465510396557
US-WA-819,City,Seattle,2019-12-15,2015-09-01,17,16.8493985445629
US-WA-819,City,Seattle,2019-12-15,2015-10-01,22,22.7705767049694
US-WA-819,City,Seattle,2019-12-15,2015-11-01,13,14.5406454138203
US-WA-819,City,Seattle,2019-12-15,2015-12-01,20,23.8859159442284
US-WA-819,City,Seattle,2019-12-15,2016-01-01,22,20.4232942545118
US-WA-819,City,Seattle,2019-12-15,2016-02-01,21,19.35546896998
US-WA-819,City,Seattle,2019-12-15,2016-03-01,20,18.2576353276761
US-WA-819,City,Seattle,2019-12-15,2016-04-01,23,21.9251732494791
US-WA-819,City,Seattle,2019-12-15,2016-05-01,19,20.3480501243388
US-WA-819,City,Seattle,2019-12-15,2016-06-01,19,19.4027991888209
US-WA-819,City,Seattle,2019-12-15,2016-07-01,16,15.6307782675443
US-WA-819,City,Seattle,2019-12-15,2016-08-01,17,16.1859647174263
US-WA-819,City,Seattle,2019-12-15,2016-09-01,19,18.8316837361902
US-WA-819,City,Seattle,2019-12-15,2016-10-01,17,17.5954868550844
US-WA-819,City,Seattle,2019-12-15,2016-11-01,17,19.0143422066606
US-WA-819,City,Seattle,2019-12-15,2016-12-01,15,17.9142461653696
US-WA-819,City,Seattle,2019-12-15,2017-01-01,16,14.8534759968649
US-WA-819,City,Seattle,2019-12-15,2017-02-01,17,15.6685630140056
US-WA-819,City,Seattle,2019-12-15,2017-03-01,18,16.4318656339663
US-WA-819,City,Seattle,2019-12-15,2017-04-01,16,15.2527424040214
US-WA-819,City,Seattle,2019-12-15,2017-05-01,15,16.0637392351099
US-WA-819,City,Seattle,2019-12-15,2017-06-01,15,15.3181676116634
US-WA-819,City,Seattle,2019-12-15,2017-07-01,16,15.6310564706068
US-WA-819,City,Seattle,2019-12-15,2017-08-01,20,19.0422318851853
US-WA-819,City,Seattle,2019-12-15,2017-09-01,14,13.8759849764311
US-WA-819,City,Seattle,2019-12-15,2017-10-01,15,15.525511359359
US-WA-819,City,Seattle,2019-12-15,2017-11-01,11,12.3031693740101
US-WA-819,City,Seattle,2019-12-15,2017-12-01,12,14.3313367397705
US-WA-819,City,Seattle,2019-12-15,2018-01-01,17,15.7818987385665
US-WA-819,City,Seattle,2019-12-15,2018-02-01,17,15.6683799540873
US-WA-819,City,Seattle,2019-12-15,2018-03-01,13,11.8674266060367
US-WA-819,City,Seattle,2019-12-15,2018-04-01,13,12.3931810264717
US-WA-819,City,Seattle,2019-12-15,2018-05-01,13,13.9215029767025
